Location_Name,County,Utilities,Type,Address,Latitude,Longitude,url,Languages,Clients
State Bank of India,,atm,,", all",13.04093753,77.6223743,www.google.com,,
State Bank of India,,atm,,", all",13.06523103,77.6404066,www.google.com,,
State Bank of India,,atm,,", all",12.95419963,77.6600869,www.google.com,,
State Bank of India,,atm,,", all",13.05520233,77.6021755,www.google.com,,
State Bank of India,,atm,,", all",12.98628803,77.5558088,www.google.com,,
State Bank of India,,atm,,", all",13.01838083,77.564656,www.google.com,,
State Bank of India,,atm,,", all",13.00684033,77.5711956,www.google.com,,
State Bank of India,,atm,,", all",12.84875063,77.6724975,www.google.com,,
State Bank of India,,atm,,", all",12.97559453,77.5752997,www.google.com,,
State Bank of India,,atm,,", all",12.89461293,77.6021706,www.google.com,,
State Bank of India,,atm,,", all",12.99969053,77.5497732,www.google.com,,
State Bank of India,,atm,,", all",13.00011693,77.5499562,www.google.com,,
State Bank of India,,atm,,", all",12.97765513,77.6364842,www.google.com,,
State Bank of India,,atm,,", all",13.34737963,74.7941801,www.google.com,,
State Bank of India,,atm,,", all",12.93425583,77.5841423,www.google.com,,
State Bank of India,,atm,,", all",12.96838993,77.5287202,www.google.com,,
State Bank of India,,atm,,", all",12.97746643,77.5918137,www.google.com,,
State Bank of India,,atm,,", all",13.00111453,77.6123786,www.google.com,,
State Bank of India,,atm,,", all",13.04138143,77.6145735,www.google.com,,
State Bank of India,,atm,,", all",13.04079653,77.616876,www.google.com,,
State Bank of India,,atm,,", all",13.00393703,77.6155107,www.google.com,,
State Bank of India,,atm,,", all",12.97684293,77.6465919,www.google.com,,
State Bank of India,,atm,,", all",13.02034673,77.5559144,www.google.com,,
State Bank of India,,atm,,", all",15.92703803,75.6781796,www.google.com,,
State Bank of India,,atm,,", all",15.37098983,75.1291503,www.google.com,,
State Bank of India,,atm,,", all",15.36677903,75.1334934,www.google.com,,
State Bank of India,,atm,,", all",15.36290033,75.1217088,www.google.com,,
State Bank of India,,atm,,", all",13.93363993,75.5726394,www.google.com,,
State Bank of India,,atm,,", all",12.31690573,76.6820836,www.google.com,,
State Bank of India,,atm,,", all",12.99995943,77.5602699,www.google.com,,
State Bank of India,,atm,,", all",13.02194573,77.5536147,www.google.com,,
State Bank of India,,atm,,", all",12.93574313,77.5613135,www.google.com,,
State Bank of India,,atm,,", all",15.51700343,74.9273209,www.google.com,,
State Bank of India,,atm,,", all",12.91338613,77.6043326,www.google.com,,
State Bank of India,,atm,,", all",12.92993853,77.4870761,www.google.com,,
State Bank of India,,atm,,", all",12.93816903,77.6992075,www.google.com,,
State Bank of India,,atm,,", all",12.97219873,77.6976091,www.google.com,,
State Bank of India,,atm,,", all",12.59065903,77.0463708,www.google.com,,
State Bank of India,,atm,,", all",12.97725783,77.6468383,www.google.com,,
State Bank of India,,atm,,", all",12.98527523,77.5564539,www.google.com,,
State Bank of India,,atm,,", all",12.95882203,77.7208001,www.google.com,,
State Bank of India,,atm,,", all",12.89230743,77.6235762,www.google.com,,
State Bank of India,,atm,,", all",12.94784793,77.6066562,www.google.com,,
State Bank of India,,atm,,", all",12.98157813,77.6044787,www.google.com,,
State Bank of India,,atm,,", all",13.06202853,77.5876772,www.google.com,,
State Bank of India,,atm,,", all",12.95981793,77.6502474,www.google.com,,
State Bank of India,,atm,,", all",12.90936513,77.640848,www.google.com,,
State Bank of India,,atm,,", all",12.97994403,77.7232137,www.google.com,,
State Bank of India,,atm,,", all",12.91185783,77.6517238,www.google.com,,
State Bank of India,,atm,,", all",12.87502403,74.9402366,www.google.com,,
state bank of India,,atm,,", all",13.02715983,77.6323889,www.google.com,,
state bank of India,,atm,,", all",12.96417833,77.7141945,www.google.com,,
state bank of India,,atm,,", all",12.88470423,77.6429877,www.google.com,,
state bank of India,,atm,,", all",12.97328863,77.5702017,www.google.com,,
state bank of India,,atm,,", all",12.98671503,77.7182541,www.google.com,,
state bank of India,,atm,,", all",12.97476313,77.5310486,www.google.com,,
state bank of India,,atm,,", all",13.31143633,76.6536656,www.google.com,,
state bank of India,,atm,,", all",13.84261613,75.6991029,www.google.com,,
state bank of India,,atm,,", all",12.29616563,76.6275156,www.google.com,,
state bank of India,,atm,,", all",12.31309973,76.6153687,www.google.com,,
state bank of India,,atm,,", all",15.28638693,76.3867477,www.google.com,,
state bank of India,,atm,,", all",13.02773993,76.1018692,www.google.com,,
state bank of India,,atm,,", all",12.88811313,77.580273,www.google.com,,
State Bank of India - Hospet,,atm,,", all",15.27967783,76.3884784,www.google.com,,
State Bank of India (SBI),,atm,,", all",12.95951983,77.6028679,www.google.com,,
State Bank of India (SBI),,atm,,", all",12.96789923,77.6504368,www.google.com,,
State Bank of India ATM,,atm,,", all",14.45530583,75.9203412,www.google.com,,
state bank of India ATM,,atm,,", all",13.31354993,76.9133145,www.google.com,,
state bank of India ATM,,atm,,", all",13.30942153,76.9435383,www.google.com,,
Suchetana Hospital,,Hospital,,", all",14.4586009,75.9192249,www.google.com,,
Sufi Shaheed Darga,,,,", all",12.319021,75.648084,www.google.com,,
Sugriva's cave,,,,", all",15.338723,76.47102,www.google.com,,
Sukshema Hospital,,Hospital,,", all",14.4559298,75.9092157,www.google.com,,
Sukshema Hospital,,Hospital,,", all",12.9903801,77.5569785,www.google.com,,
Suldhal,,Public Transport,,", all",16.0023177,74.6781089,www.google.com,,
Sulebhavi,,Public Transport,,", all",15.9112218,74.638029,www.google.com,,
Sulehalli,,Public Transport,,", all",17.0800776,77.0526396,www.google.com,,
Sulikeri,,Public Transport,,", all",16.122787,75.6508601,www.google.com,,
Sultan Battery,,,,", all",12.889726,74.821149,www.google.com,,
Sultan Battery Boat Club,,,,", all",12.890012,74.822292,www.google.com,,
"Sunset Point, Bhootnath Temple",,,Spiritual,"Spiritual, all",15.92084,75.687642,www.google.com,,
Sunshine Hoispital,,Hospital,,", all",14.45828295,75.91282615,www.google.com,,
Surathkal,,Public Transport,,", all",12.9901453,74.8053907,www.google.com,,
Surathkal Lighthouse,,,,", all",13.00492,74.789792,www.google.com,,
Susheel Petrol / Gas Station,,Fuel Station,,", all",12.6210201,75.2516723,www.google.com,,
Suyog Hospital,,Hospital,,", all",12.28221259,76.61999203,www.google.com,,
Swami Vivekananda Road,,Public Transport,,", all",12.9859306,77.644897,www.google.com,,
Swamihalli,,Public Transport,,", all",14.9761504,76.6089027,www.google.com,,
Swastik Hospital,,Hospital,,", all",12.88449077,77.74951701,www.google.com,,
Swathi Petrol / Gas Station,,Fuel Station,,", all",13.04527914,77.50522187,www.google.com,,
Syndicate Bank,,atm,,", all",13.02173713,77.6370282,www.google.com,,
Syndicate Bank,,atm,,", all",13.00853543,77.5694521,www.google.com,,
Syndicate Bank,,atm,,", all",12.98361463,77.5948986,www.google.com,,
Syndicate Bank,,atm,,", all",13.00146313,77.5983593,www.google.com,,
Syndicate Bank,,atm,,", all",15.36170813,75.1318181,www.google.com,,
Syndicate Bank,,atm,,", all",12.93706773,77.568849,www.google.com,,
Syndicate Bank,,atm,,", all",12.92643813,77.5691045,www.google.com,,
Syndicate Bank,,atm,,", all",16.75035463,77.1345063,www.google.com,,
Syndicate Bank,,atm,,", all",13.84279463,75.6996094,www.google.com,,
Syndicate Bank,,atm,,", all",15.08418883,76.5438949,www.google.com,,
Syndicate Bank,,atm,,", all",12.94661233,77.6218766,www.google.com,,
Syndicate Bank,,atm,,", all",13.93045693,75.5785383,www.google.com,,
Syndicate Bank,,atm,,", all",15.41849783,75.0473614,www.google.com,,
Syndicate Bank,,atm,,", all",12.98534093,77.6678905,www.google.com,,
Syndicate Bank,,atm,,", all",12.86939003,74.8437839,www.google.com,,
Syndicate Bank,,atm,,", all",14.82835943,76.2259058,www.google.com,,
Syndicate bank,,atm,,", all",14.54764983,74.3214885,www.google.com,,
Syndicate Bank,,atm,,", all",16.85559073,76.5374837,www.google.com,,
Syndicate Bank,,atm,,", all",15.36769333,75.1214822,www.google.com,,
Syndicate Bank,,atm,,", all",15.36764263,75.1382098,www.google.com,,
Syndicate Bank,,atm,,", all",13.45863743,74.9919502,www.google.com,,
Syndicate Bank ATM,,atm,,", all",15.39417803,75.0911133,www.google.com,,
SyndicateBank,,atm,,", all",12.80899743,74.8840532,www.google.com,,
SyndicateBank,,atm,,", all",12.80854863,74.8879058,www.google.com,,
Tadiandamol,,,Hiking,"Hiking, all",12.217127,75.608806,www.google.com,,
Tadiandamol Hills,,,Hiking,"Hiking, all",12.242888,75.701723,www.google.com,,
Taj Sultanpur,,Public Transport,,", all",17.3821029,76.8307251,www.google.com,,
Tajul Islam Jumma masjidh,,,Spiritual,"Spiritual, all",12.319076,75.648902,www.google.com,,
Talaguppa,,Public Transport,,", all",14.2143103,74.9144093,www.google.com,,
Talakadu,,,,", all",12.194678,77.030539,www.google.com,,
Talakaveri,,,,", all",12.385492,75.491125,www.google.com,,
Talaku,,Public Transport,,", all",14.446083,76.6750715,www.google.com,,
"Talwade Hospital, Bhalki",,Hospital,,", all",18.04784995,77.2173046,www.google.com,,
Tannirbhavi Beach,,,Beaches,"Beaches, all",12.895409,74.813164,www.google.com,,
Tarikere Junction,,Public Transport,,", all",13.7119449,75.8118573,www.google.com,,
Tattekere PHC,,Hospital,,", all",12.28574052,76.24049932,www.google.com,,
Tattv,,Hotel,,", all",12.97089708,77.59751472,www.google.com,,
Tavargatti,,Public Transport,,", all",15.4145725,74.6625227,www.google.com,,
Telgi,,Public Transport,,", all",14.65944,75.8977441,www.google.com,,
Thalaghattapura,,Public Transport,,", all",12.8714097,77.5383958,www.google.com,,
Thangundi,,Public Transport,,", all",16.8034007,77.0679504,www.google.com,,
Thanisandra,,Public Transport,,", all",13.0600945,77.632058,www.google.com,,
The Bellary Fort Entrance,,,Heritage,"Heritage, all",15.144831,76.911535,www.google.com,,
The Co-Operative bank LTD,,atm,,", all",12.97932013,77.6442365,www.google.com,,
The Eye Foundation,,Hospital,,", all",12.92342798,77.6726722,www.google.com,,
The Grand Serenity Apartment Hotel,,Hotel,,", all",12.97491187,77.6387735,www.google.com,,
The Great Platform,,,,", all",15.315957,76.470859,www.google.com,,
The Oval from ONGC,,Fuel Station,,", all",12.9901361,74.8320313,www.google.com,,
Theetha Lake,,,Water_Activities,"Water_Activities, all",13.465608,77.287924,www.google.com,,
Thokur,,Public Transport,,", all",12.9634227,74.8295413,www.google.com,,
Thondebhavi,,Public Transport,,", all",13.5042043,77.5148664,www.google.com,,
Thousand Pillars Basadi -Chandranatha Swamy,,,,", all",13.074191,74.997649,www.google.com,,
Thriveni Sangam,,,,", all",12.384794,75.53357,www.google.com,,
THS Hospital,,Hospital,,", all",13.3431407,77.0944108,www.google.com,,
Tiger Lion Safari,,,,", all",13.973623,75.493525,www.google.com,,
Tinai Ghat,,Public Transport,,", all",15.448667,74.4024105,www.google.com,,
Tippasandra,,Public Transport,,", all",13.0551506,77.1187579,www.google.com,,
Tippu Sultan's Fort,,,Heritage,"Heritage, all",12.962947,77.576091,www.google.com,,
Tippu Sultan's Fort,,,Heritage,"Heritage, all",12.962947,77.576091,www.google.com,,
Tippu's Death place,,,,", all",12.425125,76.687896,www.google.com,,
Tippu's Drop,,,,", all",13.368259,77.680692,www.google.com,,
Tippu's FORT,,,Heritage,"Heritage, all",12.42468,76.69089,www.google.com,,
Tippu's Steps,,,,", all",13.372502,77.679391,www.google.com,,
Tiptur,,Public Transport,,", all",13.2557594,76.4756333,www.google.com,,
Tipu Sultan's Summer Palace,,,Heritage,"Heritage, all",12.959307,77.573687,www.google.com,,
Tipu's Dungeon,,,,", all",12.426684,76.678804,www.google.com,,
To Iruppu Falls,,,Waterfalls,"Waterfalls, all",11.969907,75.984986,www.google.com,,
Tolahunse,,Public Transport,,", all",14.3996434,75.9645268,www.google.com,,
Toranagallu Junction,,Public Transport,,", all",15.2029326,76.6631417,www.google.com,,
Total,,Fuel Station,,", all",12.95065609,77.6054001,www.google.com,,
Total,,Fuel Station,,", all",13.01958004,77.55273469,www.google.com,,
Total,,Fuel Station,,", all",12.94317603,77.57977569,www.google.com,,
Total,,Fuel Station,,", all",12.9838615,77.6407141,www.google.com,,
Total Auto Gas,,Fuel Station,,", all",12.9152651,77.5592492,www.google.com,,
Total Gas,,Fuel Station,,", all",13.04020291,77.64171255,www.google.com,,
Total gas,,Fuel Station,,", all",12.9865791,77.5403594,www.google.com,,
Total Gas,,Fuel Station,,", all",12.9669405,77.5470005,www.google.com,,
Total Gas Station,,Fuel Station,,", all",13.0490027,77.5079841,www.google.com,,
Total Gas Station,,Fuel Station,,", all",12.9740504,77.5500149,www.google.com,,
Total Gaz,,Fuel Station,,", all",12.932532,77.5161545,www.google.com,,
Totalgaz,,Fuel Station,,", all",12.9213973,77.6003377,www.google.com,,
Triambakeshwara Temple,,,Spiritual,"Spiritual, all",16.10745,76.795134,www.google.com,,
Trigaz,,Fuel Station,,", all",12.99506679,77.57914544,www.google.com,,
Trimbakeshwar Temple Complex,,,Spiritual,"Spiritual, all",16.01832,75.882522,www.google.com,,
Trinity,,Public Transport,,", all",12.9730218,77.6170205,www.google.com,,
Trinity Hospital and Heart Foundation,,Hospital,,", all",12.94346709,77.57939483,www.google.com,,
Tristar Apartments,,Hotel,,", all",12.96681174,77.64118579,www.google.com,,
Trupthi Filling Station,,Fuel Station,,", all",14.4568189,75.9079152,www.google.com,,
Tulasidas Hospital,,Hospital,,", all",12.2915608,76.64558286,www.google.com,,
Tumakuru,,Public Transport,,", all",13.333899,77.101958,www.google.com,,
Tyakal,,Public Transport,,", all",12.9845826,78.0711128,www.google.com,,
UCO,,atm,,", all",13.00553163,77.569732,www.google.com,,
UCO ATM,,atm,,", all",12.91174713,77.5671495,www.google.com,,
UCO ATM,,atm,,", all",13.10045223,77.5765336,www.google.com,,
UCO bank,,atm,,", all",13.05996183,77.5063468,www.google.com,,
UCO Bank,,atm,,", all",12.91174713,77.5671495,www.google.com,,
UCO Bank,,atm,,", all",12.93161973,77.5062449,www.google.com,,
Udupi,,,,", all",13.337115,74.746596,www.google.com,,
Udupi,,Public Transport,,", all",13.3360724,74.7708331,www.google.com,,
Ugar Khurd,,Public Transport,,", all",16.6701203,74.8210318,www.google.com,,
Ugra Narashimha,,,,", all",15.329126,76.45898,www.google.com,,
Ulavi Channabasaveswar Temple,,,Spiritual,"Spiritual, all",15.450697,75.003458,www.google.com,,
Ullal,,Public Transport,,", all",12.7923655,74.8548862,www.google.com,,
Ullal Beach,,,Beaches,"Beaches, all",12.808406,74.844895,www.google.com,,
Ulsoor Lake,,,Water_Activities,"Water_Activities, all",12.983247,77.619961,www.google.com,,
Unchalli Falls,,,Waterfalls,"Waterfalls, all",14.409992,74.748101,www.google.com,,
Underground Siva Temple,,,Spiritual,"Spiritual, all",15.317695,76.464171,www.google.com,,
Union Bank,,atm,,", all",13.02335073,77.550854,www.google.com,,
Union Bank,,atm,,", all",12.95829453,77.5351343,www.google.com,,
Union bank,,atm,,", all",12.96864963,77.6002531,www.google.com,,
Union Bank,,atm,,", all",13.06724223,77.6361014,www.google.com,,
Union Bank,,atm,,", all",13.01282493,77.5533294,www.google.com,,
Union Bank,,atm,,", all",13.19441443,74.9718718,www.google.com,,
Union Bank of India,,atm,,", all",12.97232153,77.5703735,www.google.com,,
Union Bank of India,,atm,,", all",12.96855603,77.5380801,www.google.com,,
Union Bank of India,,atm,,", all",13.28718573,77.5951885,www.google.com,,
Union Bank of India,,atm,,", all",12.91261493,77.6523053,www.google.com,,
Union Bank of India  ATM,,atm,,", all",12.92443763,77.6001106,www.google.com,,
Union Bank of India ATM,,atm,,", all",15.27438163,76.3929977,www.google.com,,
Unkal,,Public Transport,,", all",15.3739934,75.1250879,www.google.com,,
Ustad Auto LPG,,Fuel Station,,", all",16.8278,75.6822286,www.google.com,,
Utkarsh Small Finance Bank,,atm,,", all",12.93987033,77.6252571,www.google.com,,
V Power Shell Petrol Bunk,,Fuel Station,,", all",12.99833,77.68927886,www.google.com,,
Vaishnavi Petrol Bunk,,Fuel Station,,", all",15.3199186,76.3107828,www.google.com,,
Vajarahalli,,Public Transport,,", all",12.8774369,77.5447414,www.google.com,,
Varadapur,,Public Transport,,", all",12.9224513,78.1914439,www.google.com,,
Varadaraja Petrol / Gas Station,,Fuel Station,,", all",13.0058569,77.5543672,www.google.com,,
Varanga Matada Basadi,,,,", all",13.395388,75.007308,www.google.com,,
Vatsalya Hospital,,Hospital,,", all",12.29530049,76.6484135,www.google.com,,
Veerabhadra Temple,,,Spiritual,"Spiritual, all",15.331672,76.468648,www.google.com,,
Venkateshwara Petrol / Gas Station,,Fuel Station,,", all",13.097386,77.5913697,www.google.com,,
Veterinary Hospital,,Hospital,,", all",16.7799923,77.1023701,www.google.com,,
Victoria Hospital,,Hospital,,", all",12.9634959,77.57370295,www.google.com,,
Viduraswattha,,Public Transport,,", all",13.6665515,77.5094754,www.google.com,,
Vigneshwara Auto LPG Gas,,Fuel Station,,", all",13.3384041,77.1060446,www.google.com,,
Vijaya Bank,,atm,,", all",13.02908653,77.5664915,www.google.com,,
Vijaya Bank,,atm,,", all",12.89922333,74.8287811,www.google.com,,
Vijaya Bank,,atm,,", all",13.03716553,77.5230021,www.google.com,,
Vijaya Bank,,atm,,", all",12.96632763,77.5443481,www.google.com,,
